Attribute XML Name|MultiValue Attribute?|Group Name|Max Number of Records in Group|Data Type|Total Digits|Max Length / Total Number of digits|Min Length / # of decimals|***DO NOT USE*Lang specific?*****|Valid Value List Name|Qual O/M *FUTURE USE*|Qual Name|Qual Data Type|Qual Total Digits|Qual Max Length / Total Number of digits|Qual Min Length / # of decimals|Qual VV list|Copyable?|GUI Lang|GUI Attribute Name|GUI Help Text|GUI Container Type|GUI Field Type|Label Align|Label Width|Value Align|Value Width|GUI Group Row|GUI Group Column|Active Status|XML Group M/O *FUTURE USE*|Comments|IM/Customer Key Master Name|Untitled event|Xref Type|Customer's Attribute Ref ID
width|Y||999|float|38|53|15|||M|uom|text||3|1|DimensionsUOM|N|en|Width & UOM|For consumer trade items: The measurement from left to right of the product after the default front is determined (this also applies to non-consumer trade items that go on a retailer shelf – for example, protein bars sold individually but merchandised on the retailer shelf in a carton). For non-consumer trade items: The measurement of the shortest side of the base of the trade item after the natural base is determined.|Horizontal|Float|Left|200|Left||||Active||PI173_IM711_Aug01|width|widthUOM||1012
depth|Y||999|float|38|53|15|||M|uom|text||3|1|DimensionsUOM|N|en|Depth & UOM|For consumer trade items: The measurement from front to back of the product after the default front is determined (this also applies to non-consumer trade items that go on a retailer shelf – for example, protein bars sold individually but merchandised on the retailer shelf in a carton). For non-consumer trade items: The measurement of the longest side of the base of the product after the natural base is determined.|Horizontal|Float|Left|200|Left||||Active||PI173_IM711_Aug01|depth|depthUOM||1002
netContent|Y||100|float|38|38|15|||M|uom|text||5|2|AreaCountDimensionInfostorageMassVolumeUOM|N|en|Net Content & UOM - Vendor|The amount of the product contained in the package, usually as claimed on the label. If a product’s net content can be represented in multiple values – please provide all values (e.g. laundry detergent – 150 fluid ounces 1.17 gallons, 96 loads).|Horizontal|Float|Left|200|Left||||Active||PI173_IM711_Aug01|netContent|netContentUOM||1007
ti|N|||integer||10|1||||||||||N|en|Num of Items in a Complete Layer/GTIN Pallet Ti|The number of cases contained in a layer of a standard shipment.|Horizontal|Integer|Left|200|Left|3|||Active||PI173_IM711_Aug01|ti|||1030
hi|N|||integer||10|1||||||||||N|en|Num of Complete Layers Cont in Item/GTIN Pallet Hi|The number of layers that a pallet contains. Only used if pallet has no GTIN. In this case it applies to the highest level of the item hierarchy and only 1 pallet configuration can be provided. It is highly recommended to use GTIN for pallet identification.|Horizontal|Integer|Left|200|Left|3|||Active||PI173_IM711_Aug01|hi|||1029
nonGTINPalletTi|N|||integer||10|1||||||||||N|en|Number of Trade Items Per Pallet Layer/Non GTIN Pallet Ti|The number of trade items contained on a single layer of a pallet. Only used if the pallet has no GTIN.|Horizontal|Integer|Left|200|Left||||Active||PI173_IM711_Aug01|nonGTINPalletTi|||1076
nonGTINPalletHi|N|||integer||10|1||||||||||N|en|Number of Layers Per Pallet/Non GTIN Pallet Hi|Represents the number of layers that a pallet contains Only used if pallet has no GTIN. Applies to the highest level of the item hierarchy and only 1 pallet configuration can be provided.|Horizontal|Integer|Left|200|Left||||Active||PI173_IM711_Aug01|nonGTINPalletHi|||1075
informationProviderGLN|N|||text||13|1|N|||||||||N|en|Information Provider GLN|The GLN of the organization responsible for the validity of the item information being supplied.|Horizontal|Text|Left|200|Left||||Active||PI173_IM711_Aug01|informationProviderGLN|||1019
targetMarket|N|||text||2|1|N|StandardCountryCodes||||||||N|en|Target Market|The target market indicates the country where the trade item is available for sale. Combination of this field +GTIN+GLN uniquely identifies a trade item. Default is US.|Horizontal|Dropdown|Left|200|Left||||Active||PI173_IM711_Aug01|targetMarket|||
decSupplierContact|N|||text||40|1||||||||||N|en|Supplier Contact|Supplier Contact|Horizontal|Text|Left|200|Left||||Active||PI173_IM711_Aug01||||
decSupplierContactPhoneNumber|N|||text||20|1||||||||||N|en|Supplier Contact Phone Number|Supplier Contact Phone Number|Horizontal|Text|Left|200|Left||||Active||PI173_IM711_Aug01||||
decSupplierContactEmail|N|||text||400|1||||||||||N|en|Supplier Contact Email|Enter the email address of the main account representative.|Horizontal|Text|Left|200|Left||||Active||PI173_IM711_Aug01||||
securityTagType|N||1|text||60|1||KRO_V10223||||||||N|en|Security Tag Type|Type of the EAS tag on the item|Horizontal|Dropdown|Left|200|Left||||Active||PI 11 (bharter)||||155
securityTagInformation/securityTagTypeCode|N|securityTagInformation|100|text||80|1|N|SecurityTagType||||||||N|en|Security Tag Type|Type of the EAS tag on the item|LoopGroup|Dropdown|Left|200|Left||||Active||PIMJR3 Update|securityTagType||Hub|155
securityTagInformation/securityTagLocationCode|N|securityTagInformation|100|text||80|1|N|SecurityTagLocation||||||||N|en|Security Tag Location|Value to identify where the EAS tag is located on the product.|LoopGroup|Dropdown|Left|200|Left||||Active||PIMJR3 Update|securityTagLocation||Hub|1169
isProductAerosol|N|||text||60|1|N|NonBinaryLogicCodes||||||||N|en|Is Product Aerosol?|Indicates if the product contains a compressed gas or propellant.|Horizontal|Dropdown|Left|200|Left||||Active||PI1510_03|isProductAerosol||IM Extensible|726
brandOwnerGLN|N|||text||13|1|N|||||||||N|en|Brand Owner GLN|A brand is owned by a particular organization. Populate this field with the GLN used to identify the owner of the brand.|Horizontal|Text|Left|200|Left||||Active||1.5.2CTX; PI1510_04|brandOwningOrgGLN|||541
brandOwnerName|N|||text||128|1|N|||||||||N|en|Brand Owner Name|Name of the party who owns the brand of the trade item.|Horizontal|Text|Left|200|Left|128|||Active||1.5.2CTX; PI152_QA15; PI1510_04|brandOwningOrgName|||970
subBrand|N|||text||70|1|N|||||||||N|en|Sub Brand|Second level of the brand name (e.g. Colgate Optic White – Colgate = brand name, Optic White is the sub-brand).|Horizontal|Text|Left|200|Left|40|||Active||1.5.2CTX;|subBrand|||520
functionalName|Y|||text||70|1|N||M|lang|text||5|1|StandardLanguageCodes_hub|N|en|Functional Name|"Is the ""Functional Name"" of the trade item. Describes use of the product or service by the consumer. Should help clarify the product classification associated with the GTIN."|Horizontal|Text|Left|200|Left||||Active||1.5.2CTX; PI152_QA24|functionalName||Hub|1099
informationProviderName|N|||text||128|1|N|||||||||N|en|Information Provider Name|Name of the company associated with the Information Provider GLN.|Horizontal|Text|Left|200|Left|128|||Active||1.5.2CTX; QA05|informationProviderName|||1025
manufacturer|N||||||||||||||||N|en|Manufacturer Link|Party name and identification information for the manufacturer of the trade item.|Horizontal|FLEX_POPUP|Left|200|Left||||Active||MJR3||||
referencedTradeItem/referencedTradeItemGTIN|N|referencedTradeItem|100|text||14|14||||||||||N|en|Referenced Trade Item GTIN|Referenced Trade Item GTIN|LoopGroup|Text|Left|200|Left||||Active||MJR3||||
referencedTradeItem/referencedTradeItemTypeCode|N|referencedTradeItem|100|text||80|14||ReferencedTradeItemTypeCode||||||||N|en|Referenced Trade Item Type Code|A code depicting the type of trade item that is referenced for a specific purpose|LoopGroup|DropDown|Left|200|Left||||Active||MJR3||||
isInvoiceUnit|N|||boolean|||||||||||||N|en|Invoice Unit Indicator|Yes indicates this packaging level is the trade item included in the supplier’s billing or invoice.|Horizontal|Boolean|Left|200|Left||||Active||1.5.2CTX;|isInvoiceUnit|||1100
isVariableWeightItem|N|||boolean|||||||||||||N|en|Variable Weight Trade Item|Indicates that the product is not a fixed weight/quantity.|Horizontal|Boolean|Left|200|Left||||Active||PI1581_01|isVariableWeightItem|||671
globalClassificationCategory/code|N|globalClassificationCategory|1|text||8|8|N|||||||||N|en|GPC Brick Code|The classification code according to the classification system established by the GDSN and assigned to an item.|LoopGroupVertical|Text|Left|200|Left|8|||Active||1.5.2CTX;|classificationCode|||
globalClassificationCategory/name|N|globalClassificationCategory|1|text||255|1|N|||||||||N|en|Global Classification Category Name|The classification code description that applies to this code chosen for the product in the Global Product Classification Code Scheme.|LoopGroupVertical|Text|Left|200|Left|255|||Active||1.5.2CTX;|classificationDescription|||1106
globalClassificationCategory/definition|N|globalClassificationCategory|1|text||700|1|N|||||||||N|en|Global Classification Category Def|The classification code description that applies to this code chosen for the product in the Global Product Classification Code Scheme.|LoopGroupVertical|Text|Left|200|Left|225|||Active||1.5.2CTX;|classificationDescription|||1105
grossWeight|Y||999|float|38|53|15|||M|uom|text||3|1|MassUOM|N|en|Gross Weight & UOM|The gross weight of the product. Includes all packaging materials o At the pallet level the gross weight includes the weight of the pallet itself.|Horizontal|Float|Left|200|Left||||Active||1.5.2CTX;|grossWeight|grossWeightUOM|Hub|126
netWeight|Y||999|float|38|38|15|||M|uom|text||3|1|MassUOM|N|en|Net Weight & UOM|Identifies the net weight of the product. Net weight excludes all packaging material.|Horizontal|Float|Left|200|Left||||Active||1.5.2CTX;|netWeight|netWeightUOM|Hub|485
orderSizingFactor|Y||100|float|38|38|15|||M|uom|text||5|2|uom|N|en|Order Sizing Factor & UOM|A trade item specification other than gross, net weight, or cubic feet for the product used for order sizing and pricing purposes.|Horizontal|Float|Left|200|Left||||Active||1.5.2CTX; PI152_QA24|orderSizingFactor|orderSizingFactorUOM|Hub|549
dataCarrier/dataCarrierTypeCode|N|dataCarrier|100|text||80|1|N|DataCarrierTypeCode||||||||N|en|Data Carrier Type Code|Value that identifies the type of bar code that is on the product.|LoopGroup|DropDown|Left|200|Left||||Active||PIMJR3 Update|barCodeType||Hub|926
minimumOrderQuantity|N|||integer||10|1||||||||||N|en|Minimum Order Quantity for this Package Type|Represent an agreed to minimum quantity of the trade item that can be ordered. A number or a count. This applies to each individual order. Can be a fixed amount for all customers in a target market.|Horizontal|Integer|Left|200|Left||||Active||PI1510_01; PI161_07|orderQuantityMin|||592
showClassSpecValues|N||||||||||||||||N|en|Classification Specific Attribute Information|Attributes that are related to the type or class of a product can be found in this popup screen.|Horizontal|STATIC_LINK|Left|200|Left||||Active||1.5.2CTX;||||
countryOfOrigin/countryCode|N|countryOfOrigin|100|text||5|1|N|StandardCountryCodes||||||||N|en|Country Of Origin|The countries in which the product has been produced or manufactured.|LoopGroup|DropDown|Left|200|Left||||Active||PIMJR3 Update|countryOfOrigin||Hub|595
countryOfOrigin/countrySubdivisionCode|Y|countryOfOrigin|100|text||80|1||||||||||N|en|Country Of Origin Subdivision Code|"countryOfOriginSubdivisionCode<br>Qualifier: AVP732<br>The Country Of Origin Subdivision Code is the secondary code of the Country Of Origin and must be a subdivision of a Country Of Origin Country Code. The Country Of Origin Subdivision Code describes the ""geopolitical subdivision of a country"" where the trade item is produced for sale, as determined by the information provider. For example, ""State"" in the US, ""Land"" in Germany, ""Region"" in France, or ""Province"" in Canada. Not all countries have subdivisions."|LoopGroup|Text|Right|200|Left||||Active|O|MJR3||||
minimumTradeItemLifespanFromArrival|N|||integer||4|1||||||||||N|en|Minimum Days of Shelf Life at Warehouse|The period of days, guaranteed by the manufacturer, before the expiration date of the trade item, based on arrival to a mutually agreed to point in the buyer’s distribution system.|Horizontal|Integer|Left|200|Left||||Active||1.5.2CTX; PI163_03|minimumTradeItemLifespanFromArrival|||946
tradeItemTemperatureInformation/minimumTemperature|N|tradeItemTemperatureInformation|100|float|15|30|15|||M|uom|text||3|1|TemperatureUOM|N|en|Minimum Temperature|The minimum temperature that a trade item can be held below defined by the manufacturer without affecting product safety or quality.|LoopGroup|Float|Right|200|Left||||Active|O|MJR3||||
tradeItemTemperatureInformation/maximumTemperature|N|tradeItemTemperatureInformation|100|float|15|30|15|||M|uom|text||3|1|TemperatureUOM|N|en|Maximum Temperature|The maximum temperature that a trade item can be held below defined by the manufacturer without affecting product safety or quality.|LoopGroup|Float|Right|200|Left||||Active|O|MJR3||||
tradeItemTemperatureInformation/temperatureQualifierCode|N|tradeItemTemperatureInformation|100|text||80|1||TemperatureQualifierCode||||||||N|en|Temperature Qualifier Code|Code qualifying the type of a temperature requirement for example Storage.|LoopGroup|DropDown|Right|200|Left||||Active|O|MJR: New MJR3 Attribute||||
firstOrderDate|N|||dateTime|||||||||||||N|en|First Order Date|Indicates the earliest date that an order can be placed for the product.|Horizontal|Date|Left|200|Left||||Active||1.5.2CTX;|firstOrderDate|||512
lastOrderDate|N|||dateTime|||||||||||||N|en|Last Order Date|Indicates the latest date that an order can be placed for the product|Horizontal|Date|Left|200|Left||||Active||1.5.2CTX;|lastOrderDate|||513
firstShipDate|N|||dateTime|||||||||||||N|en|First Ship Date|First date a product can be shipped from the supplier’s facility.|Horizontal|DateTime|Left|200|Left||||Active||1.5.2CTX;|firstShipDate|||125
lastShipDate|N|||dateTime|||||||||||||N|en|Last Ship Date|The date after which the supplier will no longer ship the product.|Horizontal|DateTime|Left|200|Left||||Active||1.5.2CTX;|lastShipDate|||559
discontinueDate|N|||dateTime|||||||||||||N|en|Discontinued Date|Communicates the date on which the product will no longer be manufactured.|Horizontal|Date|Left|200|Left||||Active||1.5.2CTX;|discontinueDate|||906
maximumOrderQuantity|N|||integer||10|1||||||||||N|en|Maximum Order Quantity for this Package Type|The maximum quantity of the item that can be ordered. The value can represent the total number of units that can be ordered over a set period of time with multiple orders.|Horizontal|Integer|Left|200|Left||||Active||1.5.2CTX; PI152_QA25|orderQuantityMax|||136
returnGoodsPolicy|N|||text||80|1|N|ReturnGoodsPolicy_hub||||||||N|en|Returns Goods Policy|Value that identifies the policy for handling defective, damaged or non-salable goods for the product.|Horizontal|Dropdown|Left|200|Left||||Active||1.5.2CTX;|returnGoodsPolicy||Hub|1017
pricingOnProduct|N|||boolean|||||||||||||N|en|Product is Pre-Priced|Indicates if there is a retail price physically on or attached to the product packaging by the manufacturer or information provider.|Horizontal|Boolean|Left|200|Left||||Active||1.5.2CTX;|pricingOnProduct|||578
cataloguePrice/price|N|cataloguePrice|100|float|21|25|4|||M|currency|text||5|1|StandardCurrencyCodes_hub|N|en|Global List Price & Currency|The gross price before the application of any discounts, allowances, charges, taxes, etc. The value represented is the price that the supplier expects to receive for the product prior to any relationship specific negotiations.|LoopGroup|Float|Left|200|Left||||Active||1.5.2CTX;|listPrice|listPriceCurrency|Hub|933
cataloguePrice/effectiveStartDate|N|cataloguePrice|100|dateTime|||||||||||||N|en|List Price Effective Start Date|This is the effective start date of the global list price.|LoopGroup|Date|Left|200|Left||||Active||1.5.2CTX;|cataloguePriceEffectiveStartDate|||1027
promotional/freeQtyOfNextLowerLevel|Y|promotional|100|float|15|30|15|||M|uom|text||3|1|AreaCountDimensionInfostorageMassVolumeUOM|N|en|Free Quantity of Next Lower Level & UOM|IM: freeQtyOfNextLowerLevel, GDSN: freeQuantityOfNextLowerLevelTradeItem and freeQuantityOfNextLowerLevelTradeItemUOM<br>The numeric quantity of free items in a combination pack. If the free quantity promotional trade item is simple or is a multi-pack, the free quantity is populated. The unit of measure must be the same as the unit of measure of the Net Content of the Child Trade Item.|LoopGroup|Float|Left|200|Left||||Active||MJR3 Updates||||
promotional/freeQtyOfProduct|Y|promotional|100|float|15|30|15|||M|uom|text||5|2|AreaCountDimensionInfostorageMassVolumeUOM|N|en|Free Quantity of Product & UOM|IM: freeQtyOfProduct, GDSN: freeQuantityOfProduct and freeQuantityOfProductUOM<br>To indicate the quantity that is free. It is needed to update the price per unit of measure as displayed on the shelves. The unit of measure must be the same as the unit of measure of the Net Content.|LoopGroup|Float|Left|200|Left||||Active||MJR3 Updates||||
promotional/promotionalTypeCode|N|promotional|100|text||80|1|N|PromotionalTypeCode||||||||N|en|Promotional Type Code|IM: promotionalTypeCode, GDSN: promotionalTypeCode<br>Used to identify the different types of free quantity promotional trade items and the nature of the link between the standard trade item and the promotional trade item.|LoopGroup|DropDown|Left|200|Left||||Active||MJR3 Updates||||
